2026-04-08T14:59:08.080Z | heartbeat: aruco_pose_streamer | buf= 16
2026-04-08T14:59:08.080Z | heartbeat: aruco_pose_streamer | buf= 16
2026-04-08T14:59:09.080Z | heartbeat: aruco_pose_streamer | buf= 17
2026-04-08T14:59:09.080Z | heartbeat: aruco_pose_streamer | buf= 17
2026-04-08T14:59:10.080Z | heartbeat: aruco_pose_streamer | buf= 18
2026-04-08T14:59:10.080Z | heartbeat: aruco_pose_streamer | buf= 18
2026-04-08T14:59:11.080Z | heartbeat: aruco_pose_streamer | buf= 19
2026-04-08T14:59:11.080Z | heartbeat: aruco_pose_streamer | buf= 19
2026-04-08T14:59:12.082Z | heartbeat: aruco_pose_streamer | buf= 20
2026-04-08T14:59:12.082Z | heartbeat: aruco_pose_streamer | buf= 20
2026-04-08T14:59:13.080Z | heartbeat: aruco_pose_streamer | buf= 21
2026-04-08T14:59:13.080Z | heartbeat: aruco_pose_streamer | buf= 21
2026-04-08T14:59:14.080Z | heartbeat: aruco_pose_streamer | buf= 22
2026-04-08T14:59:14.080Z | heartbeat: aruco_pose_streamer | buf= 22
2026-04-08T14:59:15.080Z | heartbeat: aruco_pose_streamer | buf= 23
2026-04-08T14:59:15.080Z | heartbeat: aruco_pose_streamer | buf= 23
2026-04-08T14:59:16.082Z | heartbeat: aruco_pose_streamer | buf= 24
2026-04-08T14:59:16.082Z | heartbeat: aruco_pose_streamer | buf= 24
2026-04-08T14:59:17.080Z | heartbeat: aruco_pose_streamer | buf= 25
2026-04-08T14:59:17.080Z | heartbeat: aruco_pose_streamer | buf= 25
2026-04-08T14:59:18.080Z | heartbeat: aruco_pose_streamer | buf= 26
2026-04-08T14:59:18.081Z | heartbeat: aruco_pose_streamer | buf= 26
2026-04-08T14:59:19.080Z | heartbeat: aruco_pose_streamer | buf= 27
2026-04-08T14:59:19.080Z | heartbeat: aruco_pose_streamer | buf= 27
2026-04-08T14:59:20.080Z | heartbeat: aruco_pose_streamer | buf= 28
2026-04-08T14:59:20.080Z | heartbeat: aruco_pose_streamer | buf= 28
2026-04-08T14:59:21.080Z | heartbeat: aruco_pose_streamer | buf= 29
2026-04-08T14:59:21.080Z | heartbeat: aruco_pose_streamer | buf= 29
2026-04-08T14:59:22.080Z | heartbeat: aruco_pose_streamer | buf= 30
2026-04-08T14:59:22.081Z | heartbeat: aruco_pose_streamer | buf= 30
2026-04-08T14:59:23.080Z | heartbeat: aruco_pose_streamer | buf= 31
2026-04-08T14:59:23.080Z | heartbeat: aruco_pose_streamer | buf= 31
2026-04-08T14:59:24.080Z | heartbeat: aruco_pose_streamer | buf= 32
2026-04-08T14:59:24.080Z | heartbeat: aruco_pose_streamer | buf= 32
2026-04-08T14:59:25.080Z | heartbeat: aruco_pose_streamer | buf= 33
2026-04-08T14:59:25.080Z | heartbeat: aruco_pose_streamer | buf= 33
2026-04-08T14:59:26.080Z | heartbeat: aruco_pose_streamer | buf= 34
2026-04-08T14:59:26.080Z | heartbeat: aruco_pose_streamer | buf= 34
2026-04-08T14:59:27.080Z | heartbeat: aruco_pose_streamer | buf= 35
2026-04-08T14:59:27.080Z | heartbeat: aruco_pose_streamer | buf= 35
2026-04-08T14:59:28.080Z | heartbeat: aruco_pose_streamer | buf= 36
2026-04-08T14:59:28.080Z | heartbeat: aruco_pose_streamer | buf= 36
2026-04-08T14:59:29.080Z | heartbeat: aruco_pose_streamer | buf= 37
2026-04-08T14:59:29.080Z | heartbeat: aruco_pose_streamer | buf= 37
2026-04-08T14:59:30.080Z | heartbeat: aruco_pose_streamer | buf= 38
2026-04-08T14:59:30.080Z | heartbeat: aruco_pose_streamer | buf= 38
2026-04-08T14:59:31.080Z | heartbeat: aruco_pose_streamer | buf= 39
2026-04-08T14:59:31.080Z | heartbeat: aruco_pose_streamer | buf= 39
2026-04-08T14:59:32.080Z | heartbeat: aruco_pose_streamer | buf= 40
2026-04-08T14:59:32.080Z | heartbeat: aruco_pose_streamer | buf= 40
2026-04-08T14:59:33.080Z | heartbeat: aruco_pose_streamer | buf= 41
2026-04-08T14:59:33.080Z | heartbeat: aruco_pose_streamer | buf= 41
2026-04-08T14:59:34.080Z | heartbeat: aruco_pose_streamer | buf= 42
2026-04-08T14:59:34.080Z | heartbeat: aruco_pose_streamer | buf= 42
2026-04-08T14:59:35.080Z | heartbeat: aruco_pose_streamer | buf= 43
2026-04-08T14:59:35.080Z | heartbeat: aruco_pose_streamer | buf= 43
2026-04-08T14:59:36.080Z | heartbeat: aruco_pose_streamer | buf= 44
2026-04-08T14:59:36.080Z | heartbeat: aruco_pose_streamer | buf= 44
2026-04-08T14:59:37.080Z | heartbeat: aruco_pose_streamer | buf= 45
2026-04-08T14:59:37.080Z | heartbeat: aruco_pose_streamer | buf= 45
2026-04-08T14:59:38.080Z | heartbeat: aruco_pose_streamer | buf= 46
2026-04-08T14:59:38.080Z | heartbeat: aruco_pose_streamer | buf= 46
2026-04-08T14:59:39.080Z | heartbeat: aruco_pose_streamer | buf= 47
2026-04-08T14:59:39.080Z | heartbeat: aruco_pose_streamer | buf= 47
2026-04-08T14:59:40.080Z | heartbeat: aruco_pose_streamer | buf= 48
2026-04-08T14:59:40.080Z | heartbeat: aruco_pose_streamer | buf= 48
2026-04-08T14:59:41.081Z | heartbeat: aruco_pose_streamer | buf= 49
2026-04-08T14:59:41.081Z | heartbeat: aruco_pose_streamer | buf= 49
2026-04-08T14:59:42.080Z | heartbeat: aruco_pose_streamer | buf= 50
2026-04-08T14:59:42.080Z | heartbeat: aruco_pose_streamer | buf= 50
2026-04-08T14:59:43.080Z | heartbeat: aruco_pose_streamer | buf= 51
2026-04-08T14:59:43.080Z | heartbeat: aruco_pose_streamer | buf= 51
2026-04-08T14:59:44.080Z | heartbeat: aruco_pose_streamer | buf= 52
2026-04-08T14:59:44.080Z | heartbeat: aruco_pose_streamer | buf= 52
2026-04-08T14:59:45.081Z | heartbeat: aruco_pose_streamer | buf= 53
2026-04-08T14:59:45.080Z | heartbeat: aruco_pose_streamer | buf= 53
2026-04-08T14:59:46.080Z | heartbeat: aruco_pose_streamer | buf= 54
2026-04-08T14:59:46.080Z | heartbeat: aruco_pose_streamer | buf= 54
2026-04-08T14:59:47.080Z | heartbeat: aruco_pose_streamer | buf= 55
2026-04-08T14:59:47.080Z | heartbeat: aruco_pose_streamer | buf= 55
2026-04-08T14:59:48.088Z | heartbeat: aruco_pose_streamer | buf= 56
2026-04-08T14:59:48.089Z | heartbeat: aruco_pose_streamer | buf= 56
2026-04-08T14:59:49.080Z | heartbeat: aruco_pose_streamer | buf= 57
2026-04-08T14:59:49.080Z | heartbeat: aruco_pose_streamer | buf= 57
2026-04-08T14:59:50.081Z | heartbeat: aruco_pose_streamer | buf= 58
